"","GalID","RA","DEC","Z","GroupID"
"46",53,11.95833,10.67093357,0.0973567982289202,14
"47",54,11.96917,10.63541019,0.0972337972204343,14
"48",55,11.95891,10.67551724,0.0973577982371193,14
"49",59,12.95873,10.42055102,0.0990258119131725,15
"50",60,12.95816,10.41596736,0.0987278094698489,15
"51",61,12.95523,10.35351496,0.0994568154469729,15
"52",63,12.74684,10.5918654,0.099307814225311,16
"53",64,13.58658,13.87892425,0.0947457768211415,17
"54",65,13.58429,13.87835135,0.0943647736972948,17
"55",66,13.85606,11.83231902,0.0891347308161446,18
"56",67,13.87035,11.79679564,0.0887537276922979,18
"57",68,13.01441,12.40069315,0.0968967944573468,19
"58",69,12.99439,12.42762215,0.0974337988602488,19
"59",70,13.00416,12.47059405,0.0965297914482871,19
"60",71,11.9634,11.99790383,0.0934197659491711,6
"61",72,11.95882,12.00248745,0.0926727598244638,6
"62",73,12.00754,12.02254105,0.093294764924287,6
"63",75,14.29708,13.84168205,0.0975127995079756,20
"64",76,14.30682,13.83996315,0.0972077970072584,20
"65",77,14.31828,13.85829775,0.097641800565656,20
"66",78,14.27762,13.85371415,0.097573800008119,20
"67",81,16.60731,13.89267525,0.0935387669248607,21
"68",82,16.63709,13.87204875,0.093803769097615,21
"69",84,17.76891,11.93086777,0.0924057576353114,22
"70",85,17.7689,11.93545143,0.0928327611363154,22
"71",91,12.57549,12.80462845,0.09711979628574,23
"72",92,12.57664,12.80520135,0.0969307947361153,23
"73",93,12.93588,11.11153812,0.0968677942195737,24
"74",94,12.9353,11.10981925,0.0968687942277728,24
"75",95,12.97199,11.12758094,0.0968787943097635,24
"76",96,12.30985,11.87357199,0.094753776886734,25
"77",97,12.35112,11.89992804,0.0947877771655025,25
"78",98,12.31784,11.84836184,0.0944287742220354,25
"79",99,17.3783,11.68449591,0.0949437784445579,26
"80",100,17.35711,11.67418267,0.0945207749763501,26
"81",103,14.05312,13.74771695,0.0980268037222989,27
"82",104,14.08636,13.79298055,0.0981708049029654,27
"83",105,17.11179,12.00592525,0.0960357873979452,28
"84",106,17.16506,12.01108185,0.0957257848562327,28
"85",107,12.63619,11.11784065,0.0995888165292505,29
"86",108,12.69638,11.13273756,0.0995588162832783,29
"87",109,11.8392,10.72880231,0.09776680159054,30
"88",114,11.8381,10.76547161,0.0968597941539811,30
"89",116,13.90295,11.70798718,0.0890977305127789,31
"90",117,13.90181,11.70741423,0.0890137298240568,31
"91",118,12.92553,11.077160651,0.0967627933586711,24
"92",120,14.96286,13.54030625,0.0965357914974816,32
"93",121,14.97661,13.54603575,0.096830793916208,32
"94",123,12.97996,11.68965253,0.0972317972040361,4
"95",124,13.02007,11.69996577,0.0974117986798692,4
"96",126,13.12834,12.98568305,0.0974587990652257,33
"97",131,13.11228,11.66501535,0.0964907911285233,34
"98",149,17.24466,12.09530665,0.0958087855367557,35
"99",150,17.25726,12.08384745,0.0954057822325294,35
"100",154,12.92264,11.65871281,0.0974727991800127,4
"101",181,12.63901,11.63235675,0.0969637950066847,36
"102",184,12.99594,10.36325524,0.0979668032303546,15
"103",189,11.82725,10.80214091,0.0971797967776844,30
"104",201,12.68551,10.58613582,0.0992888140695287,16
"105",210,11.56222,11.02272966,0.0984298070265252,1
"106",239,12.94735,11.74236465,0.09742179876186,4
"107",247,12.65172,10.60504343,0.0988138101749691,16
"108",251,12.8581,10.06875493,0.0983448063296041,37
"109",259,12.86091,10.01776169,0.0984078068461456,37
"110",263,13.23319,11.0032490954,0.0962197889065746,38
"111",264,15.05215,11.39858997,0.0995718163898662,39
"112",266,12.30255,12.00592525,0.09447777462379,40
"113",267,12.36902,12.02769765,0.0947567769113313,40
"114",272,13.05901,11.6684531,0.0958767860942927,34
"115",273,13.13521,12.98281825,0.0974997994013876,33
"116",281,13.2171,10.94996402,0.0965227913908936,38
"117",294,12.61722,11.61688689,0.0965457915794723,36
"118",295,13.05189,11.40202772,0.0968887943917542,8
"119",296,14.99543,11.43296744,0.099801818275653,39
"120",307,14.11743,12.05921035,0.0879327209608593,41
"121",308,14.11972,12.06264805,0.0879307209444611,41
"122",310,14.08823,12.09129595,0.0879457210674472,41
"123",326,21.21671,12.88828025,0.0751836164308816,42
"124",327,21.26713,12.87624815,0.0759136224162047,42
"125",328,21.17722,12.87109155,0.0744956107899196,42
"126",329,21.20757,12.87624815,0.0758886222112278,42
"127",330,21.22248,12.86077825,0.0754586186856266,42
"128",331,21.22471,12.89859345,0.0757906214077187,42
"129",332,21.19954,12.88369655,0.0739176060508556,42
"130",333,21.26187,12.94156535,0.074542611175276,42
"131",334,21.22013,12.89916645,0.0737746048783882,42
"132",336,21.17088,12.89687465,0.0751696163160946,42
"133",337,21.27642,12.79603405,0.0764016264173521,42
"134",339,21.45586,13.37930505,0.0750346152092198,43
"135",340,21.45516,13.45321665,0.0759966230967277,43
"136",341,21.36935,13.40508815,0.0747446128314887,43
"137",342,21.47523,13.44118455,0.0744996108227159,43
"138",343,21.49306,13.39477495,0.0748606137825811,43
"139",344,21.46326,13.40795295,0.0751216159225391,43
"140",345,21.47353,13.42972535,0.0748336135612062,43
"141",346,21.453,13.37586735,0.0750216151026318,43
"142",347,21.46261,13.45092475,0.0761476243347877,43
"143",348,21.21428,11.89763621,0.0766436284015277,44
"144",349,21.25044,11.85351846,0.0760516235476767,44
"145",350,21.29112,11.84836184,0.0766316283031389,44
"146",351,21.9156,11.83862156,0.077293633730925,45
"147",354,21.5828,12.47976135,0.0760406234574869,46
"148",355,21.93905,11.85752917,0.0776976370433503,45
"149",357,21.49296,12.76910505,0.0785476440125621,47
"150",358,21.49238,12.77025095,0.0787896459967377,47
"151",363,21.94088,11.79679564,0.0775856361250542,45
"152",364,21.57081,12.45569715,0.0761086240150238,46
"153",367,21.88746,11.87242607,0.0775376357314987,45
"154",374,21.16622,12.58002895,0.0977548014921512,48
"155",375,21.09016,12.50325265,0.096005787151973,48
"156",376,21.06259,12.55596475,0.0974787992292071,48
"157",378,21.08606,12.56455905,0.0966967928175323,48
"158",379,21.15084,12.52903575,0.0973457981387304,48
"159",380,21.15197,12.53934895,0.0967237930389072,48
"160",382,21.17483,12.56799685,0.095840785799126,48
"161",383,21.18167,12.58976925,0.097133796400527,48
"162",384,21.15141,12.52960865,0.0965317914646853,48
"163",385,21.17253,12.57429935,0.0975257996145635,48
"164",386,21.15935,12.58289375,0.0986828091008906,48
"165",387,21.15935,12.57773715,0.0982248053457153,48
"166",388,21.16853,12.57315345,0.0972507973598185,48
"167",389,20.88152,12.60581205,0.0977278012707762,49
"168",390,20.87861,12.63388695,0.0965807918664398,49
"169",391,20.88095,12.60352025,0.0970987961135595,49
"170",392,20.8632,12.60122835,0.0969287947197171,49
"171",393,19.14472,12.78572075,0.0921477555199506,50
"172",394,19.18365,12.80634725,0.0934387661049535,50
"173",395,19.14416,12.77598055,0.0899037371212315,50
"174",396,19.15725,12.86364305,0.0921317553887655,50
"175",397,19.20479,12.86192415,0.092248756348057,50
"176",398,19.17676,12.82525485,0.0910447464763735,50
"177",399,19.14472,12.78572075,0.0923187569219921,50
"178",400,19.1619,12.78858555,0.0915657507480903,50
"179",401,19.13844,12.76566725,0.0924397579140798,50
"180",402,19.1453,12.78342895,0.0913737491738684,50
"181",403,19.14473,12.78056415,0.0921467555117516,50
"182",404,21.59727,12.38923405,0.096513791317102,51
"183",406,21.33111,12.62586555,0.0979098027630074,52
"184",407,21.71636,12.75019745,0.0905507424260316,53
"185",408,21.70102,12.67628585,0.0903877410895827,53
"186",409,21.70048,12.65909715,0.089566734358144,53
"187",410,21.73816,12.72899795,0.0907317439100637,53
"188",411,21.69986,12.68545315,0.0905687425736149,53
"189",412,21.80862,12.71983065,0.0907557441068415,53
"190",413,21.66484,12.73128985,0.0899217372688148,53
"191",414,21.66942,12.73415455,0.0899627376049768,53
"192",415,19.76499,12.78743965,0.0914737499937756,54
"193",416,19.76728,12.78629375,0.0914937501577571,54
"194",418,21.13769,12.88083175,0.0990648122329364,55
"195",419,21.13769,12.88025885,0.0989528113146402,55
"196",420,21.14341,12.88484245,0.0981558047799793,55
"197",421,21.19488,12.92781435,0.0999768197104907,55
"198",422,18.49507,13.01089325,0.0933287652030555,56
"199",423,18.4945,13.01089325,0.0935657671462357,56
"200",424,18.54208,12.95531635,0.0940947714835451,56
"201",425,17.68639,11.97613143,0.0904297414339437,57
"202",426,17.66633,11.99217425,0.0900497383182961,57
"203",427,17.9833,12.64878385,0.0924877583076353,58
"204",428,17.93408,12.58518555,0.0921767557577237,58
"205",429,17.99132,12.65050275,0.0917167519861503,58
"206",430,17.95412,12.60409315,0.0920817549788118,58
"207",431,17.96041,12.62758445,0.0924877583076353,58
"208",432,17.99362,12.63904365,0.0921417554707562,58
"209",433,19.07757,12.94041945,0.0926377595374962,59
"210",434,19.06152,12.95531635,0.0923507571843624,59
"211",436,20.24779,12.79775295,0.0910207462795957,60
"212",437,20.29075,12.79546105,0.0913487489688916,60
"213",438,20.30163,12.79488815,0.091643751387618,60
"214",439,20.28789,12.79603405,0.0908797451235265,60
"215",441,20.43798,12.77139685,0.0909647458204477,61
"216",443,21.75123,12.79030445,0.0907707442298275,53
"217",444,21.79762,12.78686675,0.0908667450169385,53
"218",445,21.74834,12.80061765,0.0911847476242436,53
"219",446,21.76221,10.12261296,0.0941917722788552,62
"220",448,17.8274,12.85734055,0.0918627531832149,63
"221",449,17.85432,12.85046505,0.0920357546016545,63
"222",450,17.90792,13.26127575,0.0908897452055172,64
"223",451,17.94746,13.20397995,0.090831744729971,64
"224",452,21.09862,12.59377995,0.0973797984174989,48
"225",453,17.73682,13.02235235,0.0937287684826845,65
"226",454,17.79009,13.00745545,0.0936367677283698,65
"227",456,17.65674,12.83270335,0.0912387480669936,66
"228",457,17.65731,12.83499515,0.0915267504283265,66
"229",458,19.56469,13.16845665,0.0947747770589146,67
"230",459,19.56355,13.17017545,0.0948937780346042,67
"231",462,20.42636,12.89286395,0.0892007313572834,68
"232",464,20.36465,12.35027285,0.0998388185790186,69
"233",466,18.57733,13.27961045,0.0906817435001101,70
"234",467,18.54928,13.26012985,0.090941745631869,70
"235",469,20.11972,12.62242785,0.0963537900052503,71
"236",470,20.17355,12.63274105,0.0968257938752126,71
"237",472,18.25466,13.66750285,0.090047738301898,72
"238",473,18.22147,13.64573045,0.0898027362931252,72
"239",474,21.53142,12.71925765,0.0992328136103806,73
"240",475,17.26642,12.11879795,0.0906647433607258,74
"241",476,17.2687,12.12968415,0.0906077428933787,74
"242",478,21.20194,12.81379575,0.0984418071249141,55
"243",483,17.72508,13.56265155,0.0903687409338003,75
"244",484,21.16455,12.55252695,0.0974107986716702,48
"245",487,18.93163,12.82181715,0.0917287520845392,76
"246",492,17.77722,13.50535575,0.0902467399335135,75
"247",496,20.46035,12.74561375,0.0910257463205911,61
"248",500,20.34005,12.33251115,0.0994478153731812,69
"249",504,18.71971,11.45416688,0.0930117626039494,77
"250",515,19.21106,12.88484245,0.091946753871937,50
"251",520,20.41105,12.77655345,0.0908707450497348,61
"252",524,16.81574,13.78553215,0.0922387562660662,78
"253",526,17.90907,13.24465995,0.0898947370474399,64
"254",531,21.37978,12.63216815,0.0981418046651923,52
"255",534,19.70509,13.08652365,0.0932907648914907,79
"256",536,20.38124,12.36574275,0.099568816365269,69
"257",539,20.94688,12.56455905,0.0962487891443477,49
"258",540,18.55721,11.17513643,0.0926777598654591,80
"259",544,21.11393,12.69232865,0.0916107511170486,81
"260",548,17.57859,12.17895845,0.090198739539958,82
"261",549,20.76237,12.22307625,0.0985598080924047,83
"262",552,21.86764,12.70607965,0.0907277438772674,53
"263",554,19.61229,13.11001495,0.0947707770261183,67
"264",555,21.73023,12.67972365,0.0901207389004303,53
"265",564,20.05385,12.62185485,0.0967877935636479,71
"266",570,21.79164,12.28037205,0.0963527899970513,84
"267",571,18.66184,11.4633342,0.0928007608739451,77
"268",574,21.14445,12.95359745,0.0993518145860702,55
"269",579,21.81377,10.13636395,0.0946417759684379,62
"270",584,20.77912,12.51986835,0.0968687942277728,85
"271",589,20.73267,12.16291565,0.0989868115934087,83
"272",604,20.78647,12.58690445,0.0959807869469962,85
"273",606,19.69484,13.03610335,0.0936767680563328,79
"274",608,21.53776,12.35199175,0.0966467924075786,51
"275",613,18.98379,12.78113715,0.0925827590865472,76
"276",616,21.08028,12.96792135,0.0992878140613296,55
"277",617,21.81224,12.29240415,0.0962867894559125,84
"278",618,17.89136,13.17647805,0.0898817369408519,64
"279",619,20.4064,12.82697375,0.0907797443036192,61
"280",624,17.58487,12.22135735,0.090144739097208,82
"281",628,16.75276,13.79527245,0.0926977600294406,78
"282",632,18.62366,11.20206545,0.0928197610297275,80
"283",634,21.54349,12.69404755,0.0985218077808399,73
"284",635,20.42262,12.69232865,0.0909037453203042,61
"285",636,21.17722,12.87338335,0.0988028100847793,55
"286",641,21.14481,12.72269545,0.0908607449677441,81
"287",644,17.21815,12.51986835,0.082962680211468,86
"288",646,17.22558,12.56856975,0.0826626777517462,86
"289",647,17.26512,12.51241995,0.0827616785634544,86
"290",648,17.21643,12.52101425,0.0824626761119317,86
"291",650,19.42866,11.8231517,0.0832596826465926,87
"292",651,19.39491,11.77387733,0.0825456767924547,87
"293",652,19.47505,11.83862156,0.0834936845651756,87
"294",653,19.39548,11.77273141,0.0830486809165883,87
"295",654,19.46322,10.01776169,0.0781636408641182,88
"296",655,19.49475,10.01260507,0.0785726442175389,88
"297",656,19.46494,10.02291831,0.0785826442995297,88
"298",657,19.44373,10.02234535,0.0782506415774375,88
"299",658,20.10534,13.12777655,0.086484709088602,89
"300",659,20.08416,13.12433885,0.0863977083752827,89
"301",660,20.09906,13.11631745,0.0863427079243337,89
"302",661,19.75894,13.57067295,0.0848766959044931,90
"303",662,19.77843,13.55348425,0.084970696675206,90
"304",664,19.94266,11.25764236,0.0827346783420795,91
"305",665,19.88703,11.30176011,0.0826676777927416,91
"306",666,19.93977,11.27654996,0.0828276791045932,91
"307",668,19.6971,10.51909976,0.075987623022936,92
"308",669,19.66906,10.47841976,0.0759706228835518,92
"309",670,16.67355,11.97326664,0.0825566768826445,93
"310",671,16.66954,11.94920241,0.082976680326255,93
"311",672,16.66209,11.99045538,0.0826656777763434,93
"312",673,16.67355,11.97154777,0.0821166732750525,93
"313",675,17.75459,12.99656925,0.0835106847045599,94
"314",676,17.71735,13.01433095,0.0833946837534674,94
"315",678,20.13301,10.2538203,0.0824716761857233,95
"316",679,20.17945,10.25095551,0.0828486792767738,95
"317",680,19.65097,10.25324734,0.0764306266551252,96
"318",681,19.69915,10.22689128,0.076082623801848,96
"319",682,19.6573,10.23376678,0.0765296274668334,96
"320",683,19.65786,10.24751776,0.0763676261385837,96
"321",684,17.9801,13.20512595,0.0835096846963608,97
"322",685,20.22595,11.080598398,0.0823176749230661,98
"323",686,20.23744,11.059971917,0.0817086699298309,98
"324",687,17.5693,11.24962095,0.0824366758987558,99
"325",688,17.51831,11.23930771,0.0822576744311218,99
"326",689,21.8443,12.94786785,0.0880467218955535,100
"327",690,21.82197,12.94271125,0.0878027198949798,100
"328",691,21.82772,12.93010615,0.0879507211084426,100
"329",693,20.44546,10.62796174,0.0822936747262884,101
"330",694,20.45982,10.60447047,0.0823676753330198,101
"331",695,20.44546,10.6285347,0.0822936747262884,101
"332",696,20.20655,10.5660823,0.0761236241380099,102
"333",697,20.20657,10.55175835,0.076193624711945,102
"334",702,18.3632,10.83250767,0.0822706745377097,103
"335",703,18.40046,10.82677809,0.0827906788012275,103
"336",706,18.5245,10.49618145,0.0803166585167217,104
"337",707,18.52737,10.48529525,0.0798766549091297,104
"338",709,17.62634,12.92838725,0.0852006985609927,105
"339",710,17.62576,12.92838725,0.0851836984216084,105
"340",714,19.3653,11.035334732,0.0826676777927416,106
"341",715,19.36416,11.028459238,0.0827806787192368,106
"342",717,16.68831,12.58633145,0.0828646794079589,107
"343",718,16.70551,12.52731685,0.083072681113366,107
"344",726,18.17575,10.928764582,0.0825986772270056,108
"345",727,18.22791,10.901835566,0.0826916779895193,108
"346",730,17.92224,13.25554615,0.0835716852047033,97
"347",732,17.6485,12.13770555,0.0831606818348844,109
"348",733,17.71321,12.17838555,0.0832916829089629,109
"349",737,16.50395,12.15947795,0.0826786778829314,110
"350",739,16.49019,12.21448185,0.0823416751198439,110
"351",750,20.08162,10.10084057,0.0790316479809133,111
"352",751,20.1258,10.06760902,0.0791186486942326,111
"353",767,20.16588,10.10427831,0.0788436464394876,111
"354",793,17.36579,10.1071431,0.0785616441273491,112
"355",794,17.36923,10.10427831,0.0786156445700991,112
"356",798,19.66731,10,0.0782766417906134,113
"357",804,19.54963,10.15355268,0.0843416915179892,114
"358",808,19.60882,10.01260507,0.0783656425203309,113
"359",831,17.59659,12.86822675,0.0853116994710898,105
"360",838,19.56451,10.17417917,0.0841916902881284,114
"361",851,19.45328,11.83862156,0.0826296774811768,87
"362",864,20.40197,10.57754145,0.0827996788750192,101
"363",867,20.40457,12.91349035,0.0884167249292104,68
"364",868,19.69022,13.58041325,0.0849826967735949,90
"365",871,18.46887,10.53915328,0.0804806598613696,104
"366",873,13.09312,10.07849521,0.0736106035337403,125
"367",874,13.12358,10.16730367,0.07357860327137,125
"368",875,12.87296,10.02177239,0.0682315594309283,125
"369",876,12.96792,10.43372905,0.0724165937440475,117
"370",877,12.81582,10.21829692,0.0687535637108442,125
"371",878,12.86754,10.35466087,0.0738886058130825,125
"372",879,12.97612,10.01145915,0.0689555653670569,125
"373",880,12.7714,10.50248398,0.0709335815848227,125
"374",881,12.49708,10.16902255,0.0691815672200474,125
"375",882,12.77796,10.1804817,0.0657035387036726,125
"376",884,12.76373,10.28074932,0.0697535719099169,125
"377",885,12.70795,10.10141353,0.0669015485261616,125
"378",886,12.79746,10.19709748,0.0776806369039661,123
"379",887,13.03476,10.19996227,0.0740026067477768,125
"380",888,12.81422,10.34148284,0.0741256077562627,125
"381",889,12.94773,10.2945003,0.0685445619972381,125
"382",890,12.85038,10.39476792,0.0738246052883418,125
"383",891,12.93107,10.26069579,0.0679045567498315,125
"384",892,12.76118,10.02062648,0.0755386193415524,125
"385",893,12.7322,10.27444678,0.0677955558561326,125
"386",894,12.68706,10.42226989,0.0676275544786884,125
"387",895,12.6428,10.29220847,0.070318576542393,125
"388",896,12.56801,10.02349127,0.0746946124215351,125
"389",897,12.94238,10.08938141,0.0667225470585276,125
"390",898,12.81813,10.23032903,0.0681935591193636,125
"391",899,13.03378,10.3787251,0.0696595711392041,125
"392",900,12.89213,10.29278143,0.0704925779690316,125
"393",901,12.98441,10.29621918,0.0705325782969946,125
"394",902,13.24695,10.32830481,0.0685755622514093,125
"395",903,13.12252,10.26585241,0.0702365758700691,125
"396",904,13.16854,10.46123102,0.0680785581764702,125
"397",905,12.50587,10.34549355,0.0687795639240201,128
"398",907,12.94657,10.27903044,0.0744946107817205,125
"399",908,12.47867,10.64113977,0.0702375758782681,125
"400",909,12.58168,10.49388962,0.0726725958430101,125
"401",910,12.69373,10.21084846,0.0741746081580173,125
"402",911,12.76854,10.51394314,0.0681555588077988,125
"403",912,12.50683,10.17131438,0.0741346078300544,125
"404",914,12.80472,10.58441695,0.0687795639240201,125
"405",915,12.63209,10.46810651,0.0715415865698589,125
"406",916,12.40369,10.20168114,0.0711775835853964,133
"407",917,12.75077,10.51107835,0.0721245913499183,125
"408",918,12.67397,10.50534877,0.0715745868404283,125
"409",919,13.00716,10.09797578,0.0676265544704893,125
"410",920,12.86106,10.17074142,0.0664315446725975,125
"411",921,12.71164,10.35236904,0.071721588045692,125
"412",922,13.08059,10.16730367,0.0713245847906601,125
"413",923,12.6339,10.00229183,0.0704055772557123,125
"414",924,12.46479,10.51795384,0.0706395791742953,125
"415",925,12.54635,10.14495832,0.072588595154288,125
"416",926,12.78762,10.09912169,0.0736526038781013,125
"417",927,13.1368,10.21600508,0.0726975960479869,125
"418",928,13.27062,10.5334237,0.0715755868486274,134
"419",929,12.73617,10.23147495,0.0696135707620468,125
"420",930,12.69255,10.74713696,0.0709145814290403,135
"421",931,13.10138,10.9923628973,0.0719755901282564,136
"422",932,12.85838,10.36612003,0.0706955796334434,125
"423",933,12.59132,10.39476792,0.0719365898084926,125
"424",934,13.05245,10.11058085,0.0681025583732479,125
"425",935,12.98542,10.14839606,0.0678225560775076,125
"426",936,12.91788,10.24923664,0.0678755565120584,125
"427",937,12.9178,10.16100114,0.0663385439100837,125
"428",938,12.65008,10.12204001,0.0682695597424931,125
"429",939,12.75892,10.05844169,0.0695175699749358,125
"430",940,12.7895,10.25954988,0.0676425546016745,125
"431",941,12.80443,10.28533298,0.0719435898658861,125
"432",942,13.0513,10.10255944,0.067084550026592,125
"433",943,12.81815,10.24809072,0.0691065666051169,125
"434",944,12.75956,10.12719663,0.0674035526420961,125
"435",945,12.75804,10.32257523,0.0694965698027553,125
"436",946,12.77917,10.24980959,0.067470553191434,125
"437",947,12.61407,10.22746424,0.0732246003688982,125
"438",948,12.73606,10.13006142,0.0701385750665599,125
"439",949,12.80787,10.29507326,0.0687595637600387,125
"440",950,12.69037,10.28819777,0.0727935968350979,125
"441",951,12.76684,10.53456962,0.0718025887098169,125
"442",952,12.75229,10.30653242,0.0689115650062977,125
"443",953,12.86606,10.00343774,0.0715925869880116,125
"444",954,12.60766,10.12662367,0.0717315881276827,125
"445",955,12.58692,10.02005352,0.0731645998769539,125
"446",956,12.81003,10.15699043,0.0741166076824711,125
"447",957,13.04733,10.14667719,0.0695355701225191,125
"448",958,12.98357,10.00057295,0.0678895566268455,125
"449",959,12.79226,10.15813635,0.0682015591849561,125
"450",961,12.93512,10.30022988,0.0685545620792288,125
"451",962,12.75392,10.21543213,0.0724035936374595,125
"452",963,12.7516,10.19423269,0.070937581617619,125
"453",964,12.82215,10.2389234,0.0752516169884186,125
"454",965,12.79807,10.22918311,0.0756166199810801,125
"455",966,12.88448,10.0882355,0.0725765950558991,125
"456",967,12.96716,10.23949635,0.0730195986880883,125
"457",968,12.89819,10.03437746,0.0734256020169118,125
"458",969,12.72809,10.18220057,0.0685785622760065,125
"459",970,12.85714,10.26757129,0.0733236011806064,125
"460",971,12.85991,10.17131438,0.0659175404582741,125
"461",972,12.66274,10.17131438,0.0719515899314787,125
"462",973,12.87306,10.12776958,0.0736156035747356,125
"463",974,12.77114,10.24751776,0.0722425923174088,125
"464",975,12.80025,10.11688339,0.0690625662443577,125
"465",976,12.82492,10.14323944,0.0742416087073551,125
"466",977,12.67131,10.15126085,0.0696805713113846,125
"467",978,12.98817,10.02119943,0.0709895820439708,125
"468",979,12.74411,10.14725015,0.0755356193169552,125
"469",980,12.51259,10.20168114,0.0733206011560092,125
"470",981,12.78129,10.07677634,0.0721375914565062,125
"471",982,12.76077,10.18793015,0.0668415480342173,125
"472",983,12.90177,10.18334649,0.0721605916450849,125
"473",984,12.80046,10.33403439,0.0709475816996097,125
"474",985,12.81003,10.15756339,0.0711335832246373,125
"475",986,12.78196,10.17360621,0.0724035936374595,125
"476",987,12.75208,10.09625691,0.0699205732791621,125
"477",988,12.8851,10.13750987,0.0702925763292171,125
"478",989,12.75498,10.13407212,0.075642620194256,125
"479",990,12.79052,10.13521804,0.0696885713769772,125
"480",991,12.78077,10.1289155,0.0747226126511091,125
"481",992,12.7379,10.24751776,0.0732936009346342,125
"482",993,12.83286,10.05614986,0.0730805991882318,125
"483",994,12.73261,10.11172677,0.0734706023858701,125
"484",995,12.90047,10.02005352,0.0724975944081724,125
"485",996,12.79392,10.09396507,0.0747846131594516,125
"486",997,12.78773,10.20798368,0.0657625391874179,125
"487",998,12.70179,10.24980959,0.0712605842659195,125
"488",999,12.82719,10.1180293,0.0736076035091431,125
"489",1000,12.94011,10.11172677,0.0697875721886854,125
"490",1001,12.85639,10.08078704,0.0710465825113179,125
"491",1002,12.80771,10.12433184,0.0734976026072451,125
"492",1003,12.82208,10.17074142,0.0729725983027319,125
"493",1004,12.84952,10.08880845,0.0729455980813569,125
"494",1005,12.73724,10.15641747,0.0745796114786417,125
"495",1006,12.83361,10.23835044,0.0703805770507355,125
"496",1007,12.87773,10.22402649,0.0726245954494546,125
"497",1008,12.81287,10.1249048,0.0784016428154975,123
"498",1009,12.80834,10.18907607,0.0676955550362254,125
"499",1010,12.67592,10.17417917,0.0700455743040462,125
"500",1012,12.9098,10.18907607,0.0700725745254211,125
"501",1013,12.802,10.15011494,0.0732436005246806,125
"502",1014,12.78134,10.12261296,0.0744516104291604,125
"503",1015,12.67465,10.04870141,0.072739596392348,125
"504",1016,12.78945,10.20683776,0.0708815811584709,125
"505",1017,12.8743,10.2320479,0.0714915861599053,125
"506",1018,12.82092,10.15412564,0.0699765737383101,125
"507",1019,12.75549,10.06417127,0.0710425824785216,125
"508",1020,12.85189,10.17589804,0.0726695958184129,125
"509",1021,12.77221,10.1695955,0.0749526145368958,125
"510",1022,12.82897,10.17990874,0.0706545792972814,125
"511",1023,12.83358,10.20912959,0.0722045920058441,125
"512",1024,12.76868,10.07448451,0.0719015895215251,125
"513",1025,12.8215,10.16157409,0.0757186208173855,125
"514",1026,12.81346,10.14323944,0.071653587488155,125
"515",1027,12.87768,10.17303325,0.0710385824457253,125
"516",1028,12.7974,10.13120733,0.0703265766079856,125
"517",1029,12.71887,10.13579099,0.068323560185243,125
