"","GalID","RA","DEC","Z","GroupID"
"45",67,18.76597,12.61154159,0.099636816922806,19
"46",68,18.18761,10.936213,0.0998348185462224,20
"47",69,18.18189,10.9327752,0.0998318185216251,20
"48",70,18.05831,12.75306216,0.0982018051571367,21
"49",71,18.07771,12.75592695,0.0979368029843824,21
"50",74,18.3485,13.4268605,0.0983738065673772,22
"51",76,18.3887,13.9797648,0.0978828025416325,23
"52",77,18.41771,13.9797648,0.0981278045504053,23
"53",87,18.6869,13.1541326,0.0993518145860702,6
"54",92,18.4575,11.88216631,0.0983908067067614,24
"55",93,18.45084,11.92227336,0.0984888075102705,24
"56",97,18.34587,13.800429,0.0977928018037159,25
"57",100,19.17082,12.10791169,0.0989558113392375,26
"58",101,19.21712,12.066658725,0.0990438120607559,26
"59",102,17.59252,13.1650188,0.0981208044930118,27
"60",103,17.60627,13.1547056,0.0983128060672337,27
"61",111,18.39101,13.9110099,0.0981558047799793,23
"62",121,18.25006,12.50267961,0.098275805763868,28
"63",132,21.57314,12.12223563,0.0999468194645185,14
"64",133,18.34342,13.4875941,0.0979758033041462,22
"65",140,20.08234,11.27884176,0.0977018010576003,29
"66",149,18.90844,13.2452329,0.0985558080596084,30
"67",152,18.41431,13.7855321,0.0977898017791187,25
"68",158,20.07409,11.33155387,0.0980528039354748,29
"69",168,18.87046,13.2228876,0.0994108150698155,30
"70",173,19.15104,13.2280442,0.0992318136021815,12
"71",175,20.31623,12.72899794,0.0997778180788752,31
"72",177,18.28972,12.47918834,0.0985688081661963,28
"73",179,20.24861,12.74160301,0.0997208176115281,31
"74",183,13.1559,13.9694516,0.0989248110850662,32
"75",186,13.07253,13.9396578,0.0966937927929351,33
"76",187,13.09111,13.868038,0.0976928009838087,33
"77",190,13.20456,13.9992454,0.098150804738984,32
"78",194,13.09323,13.9064262,0.0998228184478335,34
"79",196,12.92246,13.8491304,0.0999418194235231,35
"80",199,13.1059,13.6520329,0.0979978034845258,36
"81",201,13.08741,13.6801079,0.0988838107489042,36
"82",202,13.06049,13.6657839,0.0981598048127756,36
"83",203,12.22114,13.216585,0.0974577990570266,37
"84",204,12.31856,13.2922154,0.0985658081415991,37
"85",206,12.06778,13.1822076,0.0983568064279929,38
"86",207,12.30073,13.2807563,0.0980238036977017,37
"87",208,12.31635,13.4245687,0.0984868074938724,39
"88",209,12.17171,13.271589,0.0955637835279829,37
"89",210,11.98413,13.1581433,0.0970497957118049,38
"90",211,12.31331,13.4956155,0.0977448014101604,39
"91",212,12.14238,13.1323602,0.0975667999507255,40
"92",213,12.20005,13.2584109,0.0944717745745955,37
"93",214,12.23907,13.2343467,0.0970137954166383,37
"94",216,12.14583,13.2555461,0.097353798204323,37
"95",217,12.12146,13.1455383,0.0971827968022816,40
"96",218,12.18139,13.1885101,0.0998958190463658,37
"97",219,12.23427,13.175905,0.0954457825604923,37
"98",221,12.23447,13.2314819,0.0956407841593115,37
"99",222,12.22686,13.2177309,0.0984038068133493,37
"100",223,12.22086,13.2372115,0.0991228127084826,37
"101",224,12.18064,13.216585,0.0982488055424931,37
"102",225,12.22577,13.2211687,0.0974397989094433,37
"103",226,12.22861,13.2205957,0.0978668024104473,37
"104",227,12.22284,13.2154391,0.0965997920222222,37
"105",228,12.22397,13.2148661,0.0980788041486507,37
"106",229,12.22164,13.2108554,0.0972497973516195,37
"107",230,12.03079,13.1885101,0.0988748106751126,38
"108",231,12.02437,13.1787698,0.0987918099945895,38
"109",233,12.13953,13.1323602,0.0975567998687348,40
"110",234,12.27525,13.2526814,0.0997418177837086,37
"111",236,12.4875,13.3919101,0.0977228012297808,41
"112",237,12.4739,13.3987856,0.098646808805724,41
"113",238,12.52062,13.4417574,0.0978638023858501,41
"114",239,12.48122,13.3919101,0.098343806321405,41
"115",240,12.63926,13.3558138,0.0970007953100504,42
"116",241,12.47953,13.393056,0.0984738073872844,41
"117",242,12.53772,13.4870211,0.0989378111916542,41
"118",243,12.52863,13.4440493,0.0981558047799793,41
"119",244,12.56753,13.5007721,0.0992628138563528,41
"120",245,12.75956,13.5007721,0.0976638007460356,43
"121",246,12.75731,13.5030639,0.0975788000491144,43
"122",247,12.76811,13.5494735,0.0986938091910804,43
"123",250,10.88242,12.33193818,0.0976238004180726,44
"124",251,10.92601,12.36803453,0.097751801467554,44
"125",252,10.88263,12.34282438,0.0982578056162847,44
"126",253,12.02361,13.0086013,0.0973457981387304,45
"127",254,12.03358,12.98682894,0.097628800459068,45
"128",255,12.02716,13.0171957,0.0973367980649388,45
"129",256,10.38887,12.011081819,0.0983798066165716,46
"130",257,10.38887,12.011081819,0.0987678097978118,46
"131",258,10.40394,12.019676186,0.0981088043946229,46
"132",259,10.33875,11.970401815,0.0979168028204009,46
"133",260,11.61886,13.6852645,0.0968757942851663,47
"134",261,11.60821,13.6600544,0.0968737942687681,47
"135",266,11.36328,13.1518408,0.0967037928749258,48
"136",267,11.36328,13.1518408,0.0968737942687681,48
"137",268,12.32579,13.9155935,0.0973647982945128,49
"138",269,12.32784,13.8989778,0.0968727942605691,49
"139",271,10.95537,13.0298008,0.0964757910055372,50
"140",272,10.95551,13.0063095,0.0967197930061109,50
"141",273,13.06245,13.6892752,0.0992838140285333,36
"142",274,13.06189,13.6904211,0.0991488129216585,36
"143",280,12.77188,13.5305659,0.0998338185380233,43
"144",281,12.6236,13.5196797,0.0980708040830581,41
"145",282,12.48066,13.3924831,0.0985358078956269,41
"146",283,12.62765,13.5242634,0.0983388062804096,41
"147",284,12.77482,13.5385873,0.0996158167506254,43
"148",287,13.06202,13.9677327,0.0995658163406718,34
"149",288,11.71714,12.46429143,0.0970867960151706,51
"150",289,13.04574,13.882362,0.0976478006148504,33
"151",291,12.83219,13.3265929,0.0995098158815237,52
"152",292,12.83289,13.3374791,0.0996858173245605,52
"153",293,12.99331,13.5122312,0.098550808018613,36
"154",294,12.43755,12.92609542,0.0999408194153241,53
"155",295,12.55842,13.0469895,0.0993278143892925,54
"156",299,11.36329,12.91635513,0.0968277938916108,55
"157",300,12.62869,13.5626515,0.0983128060672337,41
"158",302,12.31578,13.4669676,0.0973657983027119,39
"159",305,12.79032,13.4514977,0.0987128093468628,43
"160",306,12.76589,13.5540572,0.0995368161028987,43
"161",307,13.30714,13.4406115,0.0996498170293939,56
"162",308,12.5978,13.5065017,0.0984668073298909,41
"163",309,10.3411,11.917689698,0.096899794481944,46
"164",312,12.89446,13.8393901,0.0996808172835652,35
"165",313,12.19063,13.4835834,0.0978748024760399,57
"166",314,12.29036,13.2733078,0.0985968083957704,37
"167",315,12.76234,13.4469141,0.0974857992866006,43
"168",316,12.31161,13.4961884,0.097889802599026,39
"169",321,12.00095,13.0200605,0.0983648064935855,45
"170",326,12.81574,13.5792673,0.099348814561473,43
"171",327,12.80546,13.5277011,0.0998428186118149,43
"172",329,11.40706,12.90432302,0.0968537941047867,55
"173",330,12.38721,12.96219176,0.0998838189479769,53
"174",331,12.59283,13.0143309,0.0999998198990694,54
"175",335,12.2363,13.5305659,0.097903802713813,57
"176",338,10.6631,10.2589769,0.087928720928063,65
"177",339,10.70595,10.3575256,0.0942007723526469,65
"178",340,10.73076,10.1191752,0.089153730971927,65
"179",341,10.82811,10.4165403,0.0877537194932253,60
"180",344,10.77694,10.4835763,0.0905607425080223,61
"181",346,10.87861,10.3437746,0.0906657433689249,65
"182",347,10.8433,10.4583662,0.08809372228091,60
"183",349,10.89733,10.5752496,0.0888657286105941,63
"184",350,10.88503,10.16272,0.0895037338416024,65
"185",351,10.81571,10.1266236,0.0899957378755462,65
"186",352,10.62768,10.2755927,0.0965957919894259,64
"187",353,10.69217,10.1816276,0.0956707844052837,65
"188",354,10.72094,10.2681442,0.0877437194112345,65
"189",355,10.90399,10.2205887,0.0892027313736816,65
"190",356,10.78104,10.2148591,0.0878297201163548,65
"191",357,10.80161,10.2956462,0.0867607113515461,65
"192",358,10.85786,10.2211617,0.0867847115483238,65
"193",360,10.76139,10.1822005,0.096211788840982,65
"194",361,10.62616,10.256685,0.0893507325871443,65
"195",362,10.75964,10.0303667,0.0909937460582207,65
"196",363,10.78897,10.5099324,0.090377741007592,61
"197",364,10.66606,10.2331938,0.0864357086868475,65
"198",365,10.86177,10.3678389,0.0907427440002535,65
"199",366,10.67763,10.0865166,0.0903697409419994,65
"200",367,10.6094,10.3134079,0.0893177323165749,65
"201",368,10.75266,10.1180293,0.0907837443364155,65
"202",369,10.64572,10.284187,0.0965097912843057,64
"203",370,10.76175,10.0200535,0.0912147478702158,65
"204",371,10.52523,10.2555391,0.0902747401630875,66
"205",372,10.98511,10.0527121,0.0906897435657027,65
"206",373,11.00319,10.2211617,0.0920927550690016,65
"207",374,10.62686,10.4394586,0.0931637638502085,65
"208",375,10.85057,10.2933543,0.0937457686220688,65
"209",376,10.77172,10.270436,0.0909367455908736,65
"210",378,10.57928,10.4228428,0.0940737713113646,65
"211",379,10.79977,10.1380828,0.0904077412535642,65
"212",380,10.75346,10.3707037,0.0930847632024817,65
"213",381,10.49102,10.3896113,0.0905407423440408,69
"214",382,10.63865,10.3941949,0.0937687688106475,65
"215",383,10.43943,10.3466394,0.0928257610789219,70
"216",385,10.49484,10.1495419,0.0905737426146102,66
"217",387,10.72686,10.3357532,0.0912317480096001,65
"218",388,10.55725,10.2131403,0.091327748796711,66
"219",389,10.80608,10.5620716,0.0911917476816371,61
"220",390,10.57595,10.5746766,0.0913327488377064,71
"221",391,10.46256,10.2647065,0.0909807459516328,66
"222",392,10.81737,10.2755927,0.0872607154510824,65
"223",394,10.75904,10.1799087,0.0903797410239901,65
"224",395,10.89941,10.2223076,0.0928987616774542,65
"225",396,10.69523,10.1907949,0.092001754322886,65
"226",397,10.49845,10.2142862,0.0910887468371327,66
"227",398,10.77702,10.2154321,0.0915737508136829,65
"228",399,10.76167,10.257258,0.0912217479276093,65
"229",400,10.67912,10.2818952,0.0891307307833483,65
"230",402,10.75378,10.0257831,0.0908527449021515,65
"231",403,10.58205,10.1839194,0.0891307307833483,65
"232",404,10.81051,10.2480907,0.0942177724920311,65
"233",405,10.85363,10.0876625,0.0951047797646085,65
"234",406,10.7618,10.2337667,0.0900157380395277,65
"235",407,10.75018,10.1690225,0.0924517580124687,65
"236",408,10.58302,10.4371668,0.0940417710489943,65
"237",409,10.7844,10.2091296,0.0958287857007372,65
"238",410,10.75929,10.1930867,0.0900797385642683,65
"239",411,10.75252,10.2309019,0.0917027518713633,65
"240",412,10.80239,10.2154321,0.0960947878816905,65
"241",413,10.84064,10.2561121,0.0925077584716168,65
"242",414,10.73236,10.1122997,0.0906627433443277,65
"243",415,10.81917,10.1879301,0.0871337144098002,65
"244",416,10.88969,10.1650118,0.0893577326445378,65
"245",417,10.8145,10.1844924,0.0876037182633643,65
"246",418,10.86645,10.1564174,0.0893697327429267,65
"247",419,10.89593,10.2211617,0.0923487571679642,65
"248",420,10.57753,10.4216969,0.0948917780182061,65
"249",421,10.91226,10.0446907,0.0899907378345508,65
"250",422,10.81335,10.2154321,0.0931267635468428,65
"251",423,10.73444,10.2205887,0.0910817467797391,65
"252",424,10.73558,10.189649,0.0878137199851696,65
"253",425,10.75141,10.2034,0.092496758381427,65
"254",426,10.74338,10.175325,0.0914717499773775,65
"255",427,10.82044,10.0412529,0.0919487538883352,65
"256",429,10.65732,10.1988163,0.089510733898996,65
"257",430,10.85516,10.107716,0.0924487579878715,65
"258",431,10.93967,10.3414828,0.091148747329077,65
"259",432,10.68786,10.1678766,0.0939607703848694,65
"260",433,10.81404,10.0996946,0.0892547318000333,65
"261",434,10.9007,10.1369369,0.089346732554348,65
"262",435,10.89325,10.0154698,0.090597742811388,65
"263",436,10.81479,10.1695955,0.0964697909563428,65
"264",437,10.86654,10.1919408,0.0896837353174355,65
"265",438,10.76298,10.2354856,0.0935617671134394,65
"266",439,10.78345,10.189649,0.0959767869141999,65
"267",440,10.8995,10.1655848,0.0899297373344074,65
"268",441,10.924,10.0865166,0.0913777492066647,65
"269",442,10.73501,10.1902219,0.0915797508628773,65
"270",443,10.86813,10.2148591,0.0913557490262851,65
"271",444,10.82688,10.5655093,0.091519750370933,61
"272",445,10.74105,10.1741791,0.0967927936046433,65
"273",446,10.79773,10.2733008,0.0900507383264952,65
"274",447,10.74847,10.230329,0.0897927362111344,65
"275",448,10.69681,10.1237588,0.0908217446479802,65
"276",449,10.82078,10.2119943,0.0910687466731512,65
"277",450,10.81649,10.1982434,0.0887387275693119,65
"278",451,10.62607,10.6050434,0.0902147396711431,72
"279",452,10.81709,10.1690225,0.0899717376787685,65
"280",453,10.76204,10.216005,0.0889837295780847,65
"281",454,10.72668,10.2068377,0.0901057387774442,65
"282",455,10.75073,10.257831,0.0922127560528904,65
"283",456,10.83503,10.1415205,0.0883747245848494,65
"284",457,10.81175,10.2830411,0.0897437358093799,65
"285",458,10.83078,10.1610011,0.0916807516909837,65
"286",459,10.77417,10.217151,0.0929567621530004,65
"287",460,10.79756,10.32544,0.0902007395563561,65
"288",461,10.82246,10.2091296,0.0930927632680743,65
"289",462,10.65041,10.3174186,0.0910577465829614,65
"290",463,10.78542,10.2022541,0.0923227569547883,65
"291",464,10.85662,10.1856383,0.0900447382773008,65
"292",465,10.75646,10.1054242,0.0925347586929918,65
"293",466,10.77218,10.1736062,0.0961107880128757,65
"294",467,10.88952,10.1558445,0.089401733005297,65
"295",468,10.92117,10.2452259,0.0901507391464025,65
"296",469,10.79032,10.217151,0.0937707688270456,65
"297",470,10.88961,10.1610011,0.0888657286105941,65
"298",471,10.79966,10.1323532,0.0907007436558925,65
"299",472,10.71247,10.2773115,0.0937597687368558,65
"300",473,10.76255,10.2429341,0.0913607490672804,65
"301",475,10.77017,10.2194428,0.0880107216003869,65
"302",476,10.71003,10.1810546,0.0891087306029687,65
"303",477,10.70521,10.1701684,0.0916967518221689,65
"304",478,10.79613,10.2194428,0.0932447645143333,65
"305",479,10.80465,10.1822005,0.0943607736644985,65
"306",480,10.7491,10.2331938,0.0890807303733947,65
"307",481,10.77784,10.1982434,0.0912537481899796,65
"308",482,10.80221,10.2056918,0.0931977641289769,65
"309",483,10.82778,10.1856383,0.0919337537653491,65
"310",484,10.71364,10.3082513,0.093473766391921,65
"311",485,10.68892,10.2521014,0.0899837377771573,65
"312",486,10.79197,10.1827735,0.0925047584470196,65
"313",487,10.70734,10.1907949,0.0886897271675573,65
"314",488,10.78358,10.1965245,0.0938357693599853,65
"315",489,10.79076,10.2102755,0.094752776878535,65
"316",490,10.7714,10.1930867,0.0931727639240001,65
"317",491,10.77374,10.2251724,0.0894217331692785,65
"318",492,10.75298,10.2251724,0.0885107256999233,65
"319",493,10.76479,10.2091296,0.0908107445577905,65
"320",494,10.7752,10.2412152,0.0890827303897928,65
"321",495,10.84829,10.1415205,0.0954737827900664,65
"322",496,10.78274,10.2131403,0.0925317586683945,65
"323",497,10.76427,10.2119943,0.0915407505431135,65
"324",498,10.80823,10.1885031,0.0943607736644985,65
"325",499,10.77414,10.2154321,0.0913347488541045,65
"326",500,10.64267,10.7471369,0.0901357390234164,72
"327",501,10.58207,10.6806738,0.0895877345303246,72
"328",502,10.65536,10.6302535,0.0897847361455419,72
"329",503,10.72578,10.8187566,0.0894617334972414,74
"330",504,10.66421,10.7299482,0.0889327291599319,72
"331",505,10.74455,10.8072975,0.0894877337104173,74
"332",506,10.71009,10.9597043,0.0913597490590814,75
"333",507,10.63458,10.745418,0.0894237331856766,72
"334",508,10.66715,10.7626068,0.090872745066133,72
"335",509,10.64276,10.7517206,0.0907757442708229,72
"336",510,10.66543,10.7631797,0.0892607318492278,72
"337",512,10.58618,10.7139054,0.0885667261590714,72
"338",513,10.64316,10.7425533,0.0913757491902665,72
"339",514,10.67634,10.73224,0.0904287414257447,72
"340",515,10.64183,10.7333859,0.0903967411633744,72
"341",516,10.64606,10.7436992,0.0911097470093132,72
"342",517,10.52279,10.85428,0.0891367308325428,76
"343",518,10.83218,10.5408721,0.0885407259458955,63
"344",519,10.43173,10.4216969,0.0924727581846493,70
"345",520,10.6351,10.6835386,0.0913637490918776,72
"346",521,10.64235,10.6715065,0.0913487489688916,72
"347",522,10.87918,10.5901465,0.0881427226826645,63
"348",523,10.77318,10.5884276,0.0887237274463257,63
"349",525,10.48984,10.3884653,0.0906777434673138,69
"350",526,10.84969,10.6142107,0.0900377382199073,77
"351",528,10.56676,10.8663121,0.0888987288811635,76
"352",530,10.00503,11.40890318,0.0912317480096001,78
"353",531,10.10592,11.29431162,0.0910017461238133,79
"354",532,10.15652,11.56589361,0.0917337521255345,78
"355",533,10.07433,11.4805229,0.0920397546344508,81
"356",534,10.02902,11.42952966,0.0899817377607592,78
"357",535,10.01091,11.41520571,0.0914267496084192,78
"358",536,10.03614,11.44041585,0.0906077428933787,78
"359",537,10.05852,11.49255501,0.0908267446889756,78
"360",538,10.08828,11.54182938,0.0908627449841422,78
"361",539,10.0345,11.36478543,0.0904367414913373,78
"362",540,10.03339,11.47192853,0.0930757631286901,81
"363",541,10.14045,11.40489247,0.0905767426392074,81
"364",542,10.00685,11.41348684,0.0913207487393175,78
"365",543,10.15093,11.3040519,0.090914745410494,79
"366",544,10.0496,11.39916289,0.0904787418356983,78
"367",545,10,11.41520571,0.0937827689254345,81
"368",546,10.0053,11.42150825,0.0937447686138697,81
"369",547,10.005,11.40775726,0.0915367505103172,78
"370",548,10.12243,11.12643498,0.0898507366866807,82
"371",549,10.18657,11.1424778,0.0901427390808099,82
"372",550,10.12212,11.13904005,0.0908297447135728,82
"373",551,10.1283,11.10523554,0.0898837369572501,82
"374",553,10.19452,11.38197416,0.0918097527486641,81
"375",554,18.05356,12.62471962,0.0894167331282831,84
"376",555,18.07306,12.69060976,0.0904717417783048,84
"377",556,18.06425,12.4946582,0.0902587400319023,85
"378",557,18.14898,12.6304492,0.091203747780026,84
"379",561,17.84844,12.69290159,0.0904377414995363,86
"380",562,18.09857,12.64420018,0.0908217446479802,84
"381",563,17.98934,12.5720075,0.0895987346205143,84
"382",564,18.10167,12.76165653,0.0897617359569632,84
"383",565,18.14206,12.78400188,0.0890457300864272,84
"384",566,18.05414,12.62300074,0.0916527514614096,84
"385",567,17.94654,12.55997539,0.0888487284712098,84
"386",568,18.06788,12.62070891,0.0880897222481137,84
"387",569,18.09857,12.64420018,0.0906627433443277,84
"388",570,18.05234,12.6344599,0.0891237307259548,84
"389",571,18.04673,12.62070891,0.0910397464353781,84
"390",572,18.05821,12.61440638,0.0891177306767604,84
"391",573,18.05416,12.62013595,0.0895577342843524,84
"392",574,18.06559,12.62128187,0.0894407333250609,84
"393",575,18.05068,12.62643849,0.0884177249374095,84
"394",576,18.05699,12.62414666,0.0903337406468328,84
"395",578,14.05249,12.85734048,0.0984628072970946,87
"396",579,14.0417,12.86593485,0.0970937960725641,87
"397",581,14.02848,12.85447569,0.097779801697128,87
"398",582,14.00708,12.81666048,0.0974617990898229,87
"399",583,13.97119,12.90718781,0.0979688032467527,87
"400",584,14.04498,12.84530837,0.0976688007870309,87
"401",585,14.03603,12.87166443,0.0971027961463558,87
"402",586,14.03589,12.931825,0.0988558105193302,87
"403",587,14.05019,12.85504865,0.0981058043700257,87
"404",588,13.89853,12.96505655,0.098797810043784,88
"405",589,13.88662,12.90031232,0.0994678155371627,88
"406",590,14.54972,12.80749315,0.0987168093796591,89
"407",591,14.54876,12.73415456,0.0973917985158878,89
"408",592,14.54808,12.8218171,0.0987338095190433,89
"409",594,14.60568,12.80348245,0.0981158044520164,89
"410",595,14.59588,12.78629372,0.0986228086089463,89
"411",596,14.76781,12.77827231,0.0994658155207645,90
"412",597,14.82144,12.76051061,0.0994778156191534,90
"413",598,14.49355,12.7742616,0.0983248061656226,89
"414",599,10.59966,11.13445639,0.0958297857089362,91
"415",600,10.58554,11.03075103,0.0949387784035625,92
"416",601,10.64644,11.14591555,0.0942977731479569,91
"417",602,10.59891,11.12586203,0.0948017772802895,91
"418",603,10.66796,11.24790204,0.095784785339978,93
"419",604,10.48021,11.0542423,0.0960397874307415,94
"420",605,10.58494,11.1166947,0.0974947993603923,91
"421",606,10.5829,11.12987273,0.0965547916532639,91
"422",607,10.64159,11.13331048,0.0947277766735582,91
"423",608,10.50591,11.10294371,0.0953797820193535,94
"424",609,10.63437,11.14591555,0.0959397866108342,91
"425",610,10.6182,11.14190484,0.0957567851104039,91
"426",611,10.58853,11.12414315,0.0944127740908502,91
"427",612,10.5932,11.1275809,0.0960107871929684,91
"428",613,10.60444,11.14362372,0.0968597941539811,91
"429",614,10.60292,11.12528907,0.0952547809944695,91
"430",615,10.59969,11.13617527,0.0960257873159545,91
"431",616,10.59225,11.13789414,0.0965427915548751,91
"432",617,10.47965,11.05481526,0.0961557883818339,94
"433",618,10.65388,11.23300513,0.0961947887015978,93
"434",619,10.4565,13.4257146,0.0922537563890523,95
"435",621,10.45075,13.4228498,0.0924227577746956,95
"436",622,10.48102,13.4262876,0.0911297471732946,95
"437",623,10.32688,13.3317495,0.0924307578402882,96
"438",624,10.33434,13.3065394,0.0932267643667501,96
"439",625,10.496,13.434309,0.0922347562332699,95
"440",626,10.39968,13.434309,0.0930297627515327,95
"441",627,10.45647,13.4239957,0.0921797557823209,95
"442",628,10.48247,13.3850346,0.0927237602426165,95
"443",629,10.46328,13.3942019,0.0935797672610227,95
"444",630,10.46483,13.4148284,0.0925947591849361,95
"445",631,10.4447,13.4056611,0.091767752404303,95
"446",632,10.44351,13.4033693,0.0926777598654591,95
"447",633,10.46275,13.4245687,0.0935687671708329,95
"448",634,10.45811,13.420558,0.0924357578812836,95
"449",635,10.45419,13.4239957,0.0929957624727643,95
"450",636,10.32799,13.3575326,0.0927157601770239,96
"451",638,14.20315,12.40126608,0.0976488006230495,97
"452",639,14.28084,12.38121255,0.0988768106915107,97
"453",640,14.16714,12.4064227,0.0990998125199039,97
"454",641,14.14212,12.42819509,0.0973977985650822,97
"455",642,14.22609,12.40928749,0.0986048084613629,97
"456",643,14.18672,12.42475735,0.0975437997621468,97
"457",644,14.21171,12.39782833,0.0973357980567397,97
"458",645,14.19456,12.40012016,0.0977498014511558,97
"459",646,14.20201,12.40183904,0.096458790866153,97
"460",647,15.11989,10.1369369,0.0930447628745188,98
"461",648,15.01245,10.0962569,0.093955770343874,99
"462",651,15.01304,10.1002676,0.0937497686548651,99
"463",653,15.13019,10.1117267,0.0923667573155476,98
"464",654,15.13075,10.1042783,0.0913527490016879,98
"465",655,15.12392,10.1334991,0.0937597687368558,98
"466",656,15.10841,10.1552715,0.0929537621284032,98
"467",657,13.62957,12.82697372,0.0997218176197271,100
"468",658,13.64457,12.71123624,0.0985978084039695,100
"469",659,13.67578,12.75306216,0.0987698098142099,100
"470",660,13.62332,12.83098442,0.0991568129872511,100
"471",661,13.61837,12.78743963,0.0988658106013209,100
"472",662,13.63713,12.71009033,0.0991708131020381,100
"473",663,13.63004,12.81551456,0.09976181794769,100
"474",664,13.62216,12.82869259,0.0995678163570699,100
"475",665,11.2696,11.61975164,0.0948967780592014,101
"476",666,11.31907,11.66100461,0.0953407816995897,101
"477",667,11.36022,11.72001926,0.0952287807812936,101
"478",668,11.26946,11.61173024,0.0948687778296274,101
"479",669,11.25422,11.65985869,0.0945337750829381,101
"480",670,11.07591,11.66501531,0.0952637810682611,102
"481",671,11.25378,11.63407559,0.0944197741482438,101
"482",672,11.23553,11.54125643,0.0947657769851229,101
"483",673,11.26546,11.61287615,0.0946737762308082,101
"484",674,11.26687,11.62834601,0.0949997789037059,101
"485",675,11.29013,11.57907164,0.0959257864960472,101
"486",676,11.27134,11.62089756,0.0957197848070383,101
"487",677,14.36447,13.8330876,0.0987808099043997,103
"488",679,14.36538,13.7952724,0.0995368161028987,103
"489",680,14.39694,13.8382442,0.099595816586644,103
"490",681,14.36506,13.8365254,0.0986038084531639,103
"491",682,14.35813,13.8193366,0.0984178069281364,103
"492",683,14.35153,13.7637597,0.0992978141433203,103
"493",684,11.3904,10.8181837,0.0971307963759298,104
"494",685,11.42251,10.8113082,0.0976548006722439,104
"495",686,11.33298,10.7580231,0.0973477981551286,105
"496",687,11.32898,10.759742,0.0965267914236899,105
"497",688,11.33587,10.7585961,0.0976958010084059,105
"498",689,11.4959,10.9001167,0.0967807935062544,106
"499",690,11.50586,10.8760524,0.097600800229494,106
"500",691,17.1352,12.4173089,0.0901217389086294,107
"501",692,17.09913,12.42418439,0.0914287496248174,108
"502",694,17.17281,12.45111341,0.089896737063838,107
"503",695,17.11187,12.38636917,0.0913097486491277,108
"504",696,17.13979,12.41387115,0.0898437366292872,107
"505",697,17.08739,12.4986689,0.0905397423358417,108
"506",698,16.58329,13.4165473,0.0912937485179426,109
"507",699,16.50979,13.3982126,0.0912367480505954,109
"508",700,16.56961,13.4165473,0.0921497555363488,109
"509",701,16.62825,13.4446222,0.0920657548476267,109
"510",702,16.59629,13.4686864,0.0915267504283265,109
"511",703,16.70015,13.4119636,0.0923967575615197,109
"512",704,16.69844,13.4131095,0.0928177610133293,109
"513",705,11.51849,10.6634851,0.0918577531422195,110
"514",707,11.52092,10.6359831,0.0915827508874746,110
"515",708,11.51429,10.6531718,0.0906297430737583,110
"516",709,11.43219,10.0446907,0.0914117494854331,111
"517",710,11.43445,10.0767763,0.091079746763341,111
"518",711,11.41889,10.0435448,0.0891557309883252,112
"519",712,14.80202,10.9247538,0.0961777885622135,113
"520",713,14.76876,10.9459533,0.0961537883654358,113
