"","GalID","RA","DEC","Z","GroupID"
"100",122,18.54696,11.84148635,0.0646375299634611,5
"101",123,18.6311,11.82143283,0.0678935566596417,5
"102",124,18.51822,11.6982469,0.064320527364355,5
"103",125,18.69879,11.88503114,0.0669835491984856,5
"104",126,18.74563,11.80080635,0.068749563678048,5
"105",127,19.32362,10.86230148,0.0672795516254111,7
"106",128,19.38294,10.951109938,0.0672105510596751,8
"107",129,19.31679,10.81302711,0.0672445513384436,7
"108",130,19.28838,10.984914448,0.0672255511826612,8
"109",131,19.32589,10.96371501,0.0666435464108009,8
"110",132,15.79969,11.31665701,0.0636305217069949,9
"111",133,15.77219,11.33842941,0.0641325258229294,9
"112",134,15.80084,11.31092743,0.0634595203049535,9
"113",135,18.20921,12.71123628,0.0652955353584509,10
"114",136,18.1786,12.69404758,0.0653815360635712,10
"115",137,18.21674,12.71753878,0.0654745368260849,10
"116",156,18.39833,11.90565762,0.0670905500757864,5
"117",157,18.3952,11.80137931,0.0661235421472831,5
"118",167,18.85746,11.38025533,0.0659465406960472,11
"119",168,18.9393,11.37452575,0.0662635432951533,11
"120",169,20.82451,11.079452484,0.0573354700938324,12
"121",170,20.99856,11.18888742,0.0584804794817706,13
"122",171,20.83169,11.20493024,0.0588344823842423,12
"123",172,20.82092,11.14075897,0.0596794893124587,12
"124",173,20.84949,11.24389137,0.057344470167624,12
"125",174,20.75898,11.23988067,0.0597274897060142,12
"126",175,20.79668,11.16367728,0.0573564702660129,12
"127",176,20.80695,11.16138545,0.0583664785470763,12
"128",177,20.82988,11.16367728,0.059023483933867,12
"129",178,20.80694,11.16081249,0.0578474742917576,12
"130",179,20.78723,11.14534263,0.0582484775795857,12
"131",180,20.78807,11.12643502,0.0576424726109476,12
"132",181,20.74582,11.24045362,0.0578234740949798,12
"133",182,20.99912,11.18831447,0.0585424799901131,13
"134",183,20.69889,11.1321646,0.0580844762349378,12
"135",184,20.76232,10.15870931,0.0577714736686281,14
"136",185,20.7539,10.2389234,0.0585874803590713,14
"137",186,20.74489,10.17417917,0.0576664728077254,14
"138",187,20.72688,10.11745635,0.0578754745213316,14
"139",188,20.76787,10.14896902,0.0576974730618966,14
"140",189,20.76853,10.1546986,0.0571614686671937,14
"141",190,20.75344,10.10255944,0.0574414709629341,14
"142",191,20.65159,10.04411775,0.0574224708071517,14
"143",192,21.09411,10.58327103,0.056312461706181,15
"144",193,21.10573,10.59473019,0.0568024657237266,15
"145",194,21.01966,10.60561639,0.0561844606566997,15
"146",195,21.07395,10.67437132,0.0552834532693352,15
"147",196,21.07622,10.67322541,0.055542455392895,15
"148",199,20.65612,11.14133193,0.0588064821546683,12
"149",200,14.28771,12.77196978,0.0629135158282598,16
"150",201,14.27167,12.75879178,0.0630655170745188,16
"151",202,14.26418,12.76051068,0.0629405160496347,16
"152",206,20.77149,10.23262086,0.0579104748082991,14
"153",207,20.76831,10.42685356,0.0577124731848827,17
"154",210,20.91971,10.84969641,0.0580314758003869,18
"155",211,20.98276,10.79068176,0.0548724498995163,19
"156",212,21.06223,10.75802316,0.0586744810723907,20
"157",213,21.06679,10.7574502,0.0587014812937656,20
"158",214,21.05261,11.10179784,0.0575754720616098,13
"159",216,20.84861,10.73109414,0.0578174740457854,18
"160",217,20.6662,11.53094323,0.0577524735128457,21
"161",219,20.7594,11.086900936,0.0570674678964809,12
"162",220,20.8216,12.03514608,0.0564754630426298,22
"163",221,21.00595,11.049085721,0.0553204535727009,23
"164",225,21.02797,11.30405194,0.0538744417168418,578
"165",227,20.7606,11.018146,0.0574454709957303,12
"166",229,20.80498,10.68353865,0.0576404725945495,18
"167",230,21.03771,11.20263841,0.0537614407903466,578
"168",231,20.7943,10.51623497,0.0575874721599987,17
"169",233,20.8283,10.7832333,0.0577584735620401,18
"170",235,21.02642,11.10981925,0.0571844688557724,13
"171",236,20.81679,11.061690793,0.0581574768334701,12
"172",237,21.02965,11.063982624,0.0577054731274892,13
"173",238,19.44276,11.080025442,0.0641705261344941,25
"174",239,19.43145,11.091484598,0.0641295257983322,25
"175",240,19.43937,11.13331052,0.06449852882379,25
"176",241,19.47128,11.022729663,0.0642135264870543,25
"177",242,19.45095,11.095495303,0.064416528151466,25
"178",243,19.46952,10.969444588,0.0649335323903866,25
"179",247,19.12779,12.47689658,0.064801531308109,26
"180",248,19.1272,12.47575068,0.0646855303570166,26
"181",257,19.56541,12.82811968,0.0638215232730178,27
"182",259,19.73454,10.34663946,0.0630865172466994,28
"183",270,19.7763,10.30882425,0.0636545219037726,28
"184",274,19.64497,12.88713428,0.0636135215676107,27
"185",276,17.51259,13.51681498,0.0597334897552086,29
"186",277,17.56301,13.45092478,0.0599074911818473,29
"187",278,20.24122,10.85943669,0.0612425021276093,30
"188",279,20.24121,10.85829078,0.0612475021686047,30
"189",280,20.33029,10.85084232,0.0614655039560025,30
"190",281,20.26566,10.8892305,0.0615095043167617,30
"191",282,20.8024,10.949964023,0.0590574842126355,31
"192",283,20.78431,10.927045711,0.0593824868773341,31
"193",285,21.00156,10.71906203,0.0588554825564228,20
"194",288,20.66601,10.85886373,0.0603414947402448,32
"195",289,20.84489,13.90126958,0.0616195052186597,33
"196",290,20.84317,13.90184258,0.0615945050136829,33
"197",291,20.6779,11.07028516,0.0582504775959838,12
"198",293,20.57967,11.56761253,0.0583584784814837,21
"199",294,18.98884,10.14610424,0.0614015034312619,34
"200",295,19.01731,10.19767044,0.0615035042675673,34
"201",297,17.16315,13.54832758,0.0617175060221688,35
"202",298,17.16315,13.54890058,0.0616065051120718,35
"203",301,19.74845,12.64706498,0.0614015034312619,36
"204",302,19.79981,12.70550668,0.0612345020620167,36
"205",303,17.39551,13.27502678,0.0614955042019747,37
"206",304,17.41464,13.29794508,0.0614375037264285,37
"207",306,20.62178,11.067420371,0.0590824844176123,12
"208",310,20.21618,11.15164517,0.06180250671909,38
"209",311,20.2055,11.1648232,0.0618815073668168,38
"210",312,20.6286,13.92075018,0.061898507506201,39
"211",315,18.33775,11.78877423,0.0612985025867574,40
"212",316,18.69909,11.9182627,0.0629285159512459,5
"213",318,21.21471,12.32735458,0.0578084739719937,41
"214",319,21.19773,12.37548298,0.0577534735210447,41
"215",322,21.10775,11.95264016,0.0596274888861069,42
"216",325,19.84714,12.85161098,0.0597614899847827,43
"217",333,21.1831,11.995612,0.0595964886319357,42
"218",337,20.55974,10.75114767,0.0607364979788785,32
"219",340,20.48465,10.69843555,0.0613325028655259,32
"220",350,19.83191,12.65222168,0.0614605039150072,36
"221",355,19.69866,12.71410108,0.0616205052268588,36
"222",357,20.63311,11.13388347,0.0580014755544147,12
"223",358,20.58638,10.81130824,0.0607624981920544,32
"224",359,20.90763,10.81016232,0.0587454816545248,18
"225",361,20.69371,13.91043698,0.0617025058991828,39
"226",365,20.57223,13.86116258,0.061925507727576,39
"227",371,19.02753,10.53055892,0.060976499946656,44
"228",374,19.05608,10.53055892,0.0609524997498782,44
"229",376,20.7402,10.922462048,0.0579384750378732,12
"230",377,19.8411,12.78514788,0.0595424881891858,43
"231",380,18.30431,11.84034044,0.0615995050546783,40
"232",387,20.78672,10.7207809,0.0957527850776077,45
"233",388,20.84008,10.55748793,0.0945447751731279,46
"234",389,20.81555,10.70130034,0.0949087781575903,45
"235",390,20.75407,10.50076511,0.0932697647193102,47
"236",391,20.85691,10.75000175,0.0933867656786017,48
"237",393,20.95461,10.78208739,0.0962047887835885,49
"238",394,20.96419,10.73968851,0.0960807877669035,49
"239",395,20.79521,10.75114767,0.0952767811748491,45
"240",396,20.96934,10.74026147,0.0961597884146302,49
"241",397,20.83266,10.55806089,0.094161772032883,46
"242",398,20.77993,10.72479161,0.0969347947689116,45
"243",399,20.75831,10.58728174,0.0952097806255112,46
"244",400,20.80363,10.705884,0.094793777214697,45
"245",401,20.91556,10.7018733,0.0954367824867007,49
"246",402,20.74837,10.53686145,0.0958237856597418,46
"247",403,20.78533,10.70531104,0.0952947813224324,45
"248",404,20.77042,10.7018733,0.0962497891525468,45
"249",405,20.75629,10.53227779,0.0950537793464558,46
"250",406,20.78388,10.72192682,0.0956897845610661,45
"251",407,20.7825,10.70702992,0.0950877796252243,45
"252",408,20.77408,10.7167702,0.0953927821259415,45
"253",409,20.7904,10.73625077,0.0951477801171687,45
"254",410,20.93008,10.75057471,0.0970857960069716,49
"255",411,20.89986,10.4411775,0.0960717876931119,50
"256",412,20.99304,10.8932412,0.095069779477641,51
"257",414,20.69205,10.51508906,0.092537758717589,47
"258",415,20.82472,10.59644906,0.0944997748041696,46
"259",416,20.619,10.48071159,0.0962447891115514,52
"260",417,20.6554,10.47154426,0.095358781847173,52
"261",419,20.45362,10.03609634,0.0973327980321425,53
"262",420,20.39574,10.01604282,0.0964407907185696,53
"263",422,20.48183,10.01604282,0.0959597867748157,53
"264",423,20.407,10.00630253,0.0956527842577004,53
"265",424,20.3786,10.05213916,0.0952177806911038,53
"266",425,20.304,10.13808283,0.0957867853563761,54
"267",427,21.70217,10.77864964,0.0954457825604923,55
"268",428,21.71137,10.78151443,0.0956917845774642,55
"269",429,21.70105,10.77979556,0.0952847812404416,55
"270",430,20.59096,10.44003158,0.096541791546676,52
"271",431,20.62891,10.45722032,0.0961917886770006,52
"272",432,20.59266,10.43888567,0.0965707917844491,52
"273",434,20.49472,10.30424059,0.0945817754764935,56
"274",435,20.48035,10.29736509,0.0942817730167717,56
"275",436,20.4619,10.28533298,0.0949127781903866,56
"276",437,19.32709,12.56455908,0.0967797934980553,57
"277",438,19.34156,12.57315348,0.0960297873487508,57
"278",439,14.64708,13.21085548,0.0997018174557457,58
"279",440,14.67904,13.14897608,0.0998918190135695,58
"280",441,14.66792,13.18908308,0.0989018108964875,58
"281",443,19.3069,12.55882948,0.0906707434099203,59
"282",444,19.31359,12.53992188,0.0899577375639814,59
"283",445,19.30184,12.56914278,0.0907957444348044,59
"284",446,19.30563,12.65222168,0.0903757409911938,59
"285",447,19.30086,12.63675178,0.0906957436148971,59
"286",448,21.2687,10.928191626,0.0946857763291971,60
"287",449,21.26163,10.91673247,0.0950347791906734,60
"288",450,21.26888,10.938504867,0.0947237766407619,60
"289",451,21.27828,10.952828812,0.0944127740908502,60
"290",452,21.29259,10.88865754,0.0949617785921412,60
"291",453,19.72655,12.09072298,0.0925897591439408,61
"292",454,19.72846,12.10619288,0.0925667589553621,61
"293",456,21.1332,12.90088528,0.0958647859959038,62
"294",457,21.11962,12.88083178,0.0962637892673338,62
"295",458,21.13149,12.90203128,0.0960497875127322,62
"296",459,21.5983,10.970017545,0.0924497579960706,63
"297",460,21.5772,10.973455292,0.0918217528470529,63
"298",461,13.19676,12.09587958,0.0987718098306081,64
"299",462,13.19496,12.10447398,0.0988688106259181,64
"300",464,20.88379,10.82104852,0.0939227700733046,48
"301",465,13.32365,12.54393258,0.098880810724307,65
"302",466,13.35463,12.55195398,0.0985878083219787,65
"303",471,21.46946,11.21180573,0.0944867746975816,66
"304",472,21.46594,11.20722207,0.0939997707046332,66
"305",475,13.23045,12.42590328,0.0985448079694186,67
"306",476,21.1018,13.11860928,0.0960667876521165,68
"307",477,21.1166,13.14152758,0.095867786020501,68
"308",482,21.91867,13.75803018,0.0950957796908169,69
"309",483,21.88647,13.79412648,0.0951827804041362,69
"310",485,21.55012,10.83938317,0.0959807869469962,70
"311",486,21.52672,10.841675,0.0957187847988392,70
"312",487,14.58082,11.87700974,0.0992848140367324,71
"313",489,18.948,10.80557866,0.0930797631614864,72
"314",490,18.95743,10.77635781,0.092799760865746,72
"315",491,21.2547,11.4335404,0.0949847787807198,73
"316",492,20.46491,13.36612708,0.0951647802565529,74
"317",493,20.46551,13.36784588,0.0957287848808299,74
"318",498,18.91045,13.47613498,0.0970217954822309,75
"319",499,18.912,13.45722738,0.0971627966383001,75
"320",500,13.27502,12.45397828,0.0983148060836319,67
"321",505,21.22041,11.40546547,0.094903778116595,73
"322",506,20.85769,10.44633412,0.0954537826260849,50
"323",511,21.37544,13.47097828,0.0970747959167817,76
"324",520,21.06679,11.33098096,0.0959627867994129,77
"325",526,20.55554,10.25152847,0.0968277938916108,78
"326",527,21.30514,13.86402738,0.0964547908333567,79
"327",528,21.35507,13.84626568,0.0966807926863471,79
"328",529,20.85163,10.3896113,0.0948867779772107,50
"329",532,20.85667,10.38330876,0.0960227872913573,50
"330",537,20.33651,10.13808283,0.0957247848480336,54
"331",539,12.48635,12.36115908,0.09911481264289,80
"332",553,21.81942,13.49446958,0.0956407841593115,81
"333",566,12.44047,12.40183908,0.0989678114376263,80
"334",567,21.0916,11.3086356,0.0956677843806865,77
"335",569,21.37893,13.53629548,0.0962687893083292,76
"336",575,20.84893,10.43430201,0.0952057805927149,50
"337",608,21.84475,13.55061948,0.0954577826588812,81
"338",612,20.58435,10.19537861,0.096954794932893,78
"339",621,13.25868,12.66941038,0.0977168011805864,82
"340",624,20.87028,10.44805299,0.0946937763947897,50
"341",628,21.55759,10.87204176,0.0957417849874179,70
"342",630,20.87745,10.36268228,0.0951087797974048,50
"343",632,20.94497,10.44175046,0.0960657876439174,50
"344",635,20.9949,10.83308063,0.0941827722050635,51
"345",637,20.98214,10.959704305,0.0944307742384336,51
"346",640,18.39064,10.66004738,0.0878647204033223,83
"347",641,18.43799,10.72135386,0.0875347176976283,83
"348",650,11.18907,11.3155111,0.092125755339571,84
"349",651,11.08496,11.27425813,0.0918897534045899,84
"350",652,11.13683,11.39400631,0.0921007551345942,85
"351",653,11.10366,11.28629025,0.0924067576435105,84
"352",654,11.15793,11.2937387,0.0921977559299043,84
"353",655,11.18456,11.31092743,0.0919977542900897,84
"354",656,11.19647,11.31837588,0.0922757565694319,84
"355",657,11.20453,11.4226542,0.0923927575287234,85
"356",658,12.44773,10.10714311,0.0980848041978452,86
"357",659,12.44221,10.09167325,0.0974707991636145,86
"358",660,12.47117,10.10255944,0.0983378062722105,86
"359",662,21.71658,13.81704478,0.0891587310129224,87
"360",663,21.73442,13.78381328,0.0884397251177891,87
"361",664,21.68212,13.79641838,0.0891157306603622,87
"362",665,21.77079,13.78324028,0.088616726569025,87
"363",666,21.76811,13.85371408,0.0882887238797292,87
"364",667,12.77434,12.08499338,0.0899197372524167,88
"365",668,12.7749,12.08613938,0.0903867410813836,88
"366",669,12.76701,12.07238838,0.0902707401302912,88
"367",670,12.74055,12.13025708,0.0900737385150739,88
"368",671,10.06944,12.45225938,0.0902317398105274,89
"369",672,10.07128,12.47575068,0.0908397447955636,89
"370",673,10.10995,12.49695008,0.0906067428851796,89
"371",674,10.08416,12.37662898,0.0901457391054071,89
"372",675,10.06375,12.53648418,0.0906037428605824,89
"373",676,11.89571,13.02693598,0.0881297225760766,90
"374",677,11.86867,12.98339128,0.0879867214036092,90
"375",678,13.87939,11.76986663,0.0987278094698489,91
"376",679,13.87368,11.76585592,0.0986238086171453,91
"377",680,10.83952,12.26089148,0.0957677852005937,92
"378",681,10.82876,12.25172418,0.0958377857745288,92
"379",682,10.83669,12.25802668,0.095151780149965,92
"380",683,10.83512,12.24943228,0.0957587851268021,92
"381",686,10.56489,10.81417303,0.0926427595784916,93
"382",687,10.59346,10.81474598,0.0927457604229961,93
"383",688,10.54845,10.80672457,0.0931097634074585,93
"384",691,21.94329,12.50325258,0.0922857566514227,94
"385",692,21.96035,12.49408528,0.0920877550280063,94
"386",693,21.99596,12.54966218,0.0929277619152273,94
"387",696,11.20987,12.23396248,0.0883627244864605,95
"388",697,11.14647,12.21219008,0.0885857263148537,95
"389",698,15.66219,10.37070369,0.0890287299470429,96
"390",699,15.64617,10.39935158,0.0888397283974182,96
"391",700,15.65876,10.3747144,0.0892547318000333,96
"392",701,21.94041,13.92246908,0.0954487825850896,97
"393",702,21.89752,13.94424148,0.0952107806337103,97
"394",703,10.34029,11.5366728,0.0880617220185396,98
"395",704,10.36555,11.53380802,0.0885087256835251,98
"396",705,14.54611,11.81742212,0.0985538080432102,71
"397",706,14.54496,11.81742212,0.098454807231502,71
"398",707,11.5271,12.14572698,0.0893477325625471,99
"399",708,11.52262,12.13770558,0.0896937353994263,99
"400",709,12.54488,12.86593488,0.0896327348992828,100
"401",710,12.60452,12.83442218,0.089785736153741,100
"402",711,10.08693,12.12051678,0.0906457432049435,101
"403",712,10.08623,12.15604018,0.0897687360143567,101
"404",713,10.07984,12.13083008,0.090377741007592,101
"405",714,17.82764,12.02827058,0.0970177954494346,102
"406",715,17.85663,12.07468018,0.0970807959659762,102
"407",716,17.8536,12.04947008,0.097133796400527,102
"408",717,17.81874,11.98014214,0.0972077970072584,102
"409",718,17.80194,11.95435904,0.0968867943753561,102
"410",719,18.10629,11.49771167,0.0964617908907502,103
"411",720,18.15407,11.5286514,0.0959127863894593,103
"412",721,21.53112,13.87319468,0.0890477301028253,104
"413",722,18.81343,10.47727384,0.097944803049975,105
"414",723,18.80306,10.4669606,0.0980898042388405,105
"415",727,15.62787,10.4262806,0.0982138052555255,106
"416",728,15.6273,10.42742651,0.09821980530472,106
"417",729,15.56567,10.40622707,0.0979778033205444,106
"418",730,15.51764,10.81302711,0.0886807270937656,107
"419",731,15.54574,10.74942879,0.0885407259458955,107
"420",737,10.6091,10.42341581,0.0921317553887655,108
"421",738,10.58743,10.42169694,0.0922247561512792,108
"422",739,13.58073,12.03858388,0.0986768090516962,109
"423",740,13.58072,12.03915678,0.0989438112408486,109
"424",742,15.1723,11.24790208,0.0897077355142133,110
"425",743,15.23178,11.27082039,0.0894777336284266,110
"426",746,11.26436,12.45627008,0.0947707770261183,111
"427",751,13.49191,12.08843118,0.0983738065673772,112
"428",752,13.51551,12.08098268,0.0983498063705994,112
"429",754,11.73322,12.91177148,0.0901147388512359,113
"430",755,11.73553,12.91177148,0.090488741917689,113
"431",756,11.70501,12.95187858,0.0903927411305781,113
"432",757,11.53631,11.83632973,0.0899077371540278,114
"433",760,12.66456,11.73663508,0.0988638105849228,115
"434",761,12.65653,11.73720803,0.0990078117655892,115
"435",769,11.66918,12.60409318,0.089126730750552,116
"436",779,13.24118,12.69576638,0.0977498014511558,82
"437",785,12.12191,10.25267439,0.0910787467551419,117
"438",786,12.15675,10.2945003,0.0909687458532439,117
"439",795,11.80054,13.81647188,0.0883727245684513,118
"440",796,11.78566,13.80673158,0.0887747278644785,118
"441",805,16.03556,10.951682896,0.0948687778296274,119
"442",812,12.67762,10.40966482,0.0971507965399113,120
"443",813,12.69135,10.45836623,0.097187796843277,120
"444",816,12.04183,13.64744928,0.0877127191570633,121
"445",822,15.02621,12.33938668,0.0984058068297475,122
"446",831,12.50353,10.74885584,0.0978278020906835,123
"447",847,12.33231,10.49675441,0.0915777508464792,124
"448",853,12.26674,13.56780818,0.0871017141474299,129
"449",856,12.40241,12.74733258,0.0889827295698856,126
"450",876,15.14929,12.49924188,0.0961937886933987,127
"451",889,11.45783,12.13197598,0.0903307406222356,99
"452",895,14.97607,12.38465038,0.0979748032959472,122
"453",903,11.20522,12.41673598,0.0938967698601287,111
"454",911,21.5029,13.94023078,0.0884127248964142,104
"455",923,12.26878,10.50878652,0.0911417472716835,124
"456",930,11.73334,12.58117488,0.0886047264706361,116
"457",935,21.78535,13.73052818,0.0893517325953434,87
"458",938,15.1098,12.44137318,0.0960127872093666,127
"459",939,16.09504,10.953974727,0.0947057764931785,119
"460",943,11.52106,12.74103008,0.0883267241912939,128
"461",946,12.49872,10.81818373,0.0980268037222989,123
"462",981,11.69112,12.59779068,0.0886527268641916,116
"463",984,11.52828,12.79660698,0.0883807246340438,128
"464",988,12.36946,12.80749318,0.0889647294223023,126
"465",991,12.2052,13.73396598,0.0880627220267387,129
"466",995,11.09474,12.25000528,0.0893797328249174,95
"467",998,11.5045,11.77788804,0.0897327357191901,114
"468",1005,12.30222,13.77751078,0.0891577310047233,129
"469",1007,12.2211,13.80042908,0.0864747090066113,129
"470",1008,12.21114,13.72078788,0.085094697691891,129
"471",1009,12.20076,13.90184258,0.0866017100478935,130
"472",1011,12.04933,13.69156708,0.0874657171318923,121
"473",1013,12.31684,13.71563128,0.0863757081949031,129
"474",1014,12.33303,13.61937438,0.0879047207312852,129
"475",1016,12.21656,13.61192598,0.0871427144835918,129
"476",1017,12.27427,13.75058168,0.0881477227236599,129
"477",1018,12.27466,13.67323238,0.089235731644251,129
"478",1019,12.2661,13.71104768,0.0860327053826212,129
"479",1020,12.26783,13.66521098,0.0871207143032122,129
"480",1021,12.26067,13.72995528,0.0859057043413389,129
"481",1022,12.25326,13.67667018,0.0876747188454985,129
"482",1023,12.19116,13.65833548,0.0875697179845959,129
"483",1024,12.26566,13.74657098,0.0863897083096901,129
"484",1025,12.25251,13.73625778,0.0890917304635845,129
"485",1026,12.25872,13.74714398,0.0876857189356883,129
"486",1027,12.24839,13.74256028,0.0860787057597785,129
"487",1028,12.25533,13.74141438,0.0877747196654058,129
"488",1029,12.4438,13.86345438,0.0887847279464692,131
"489",1030,13.50073,13.30252868,0.0771716327306381,132
"490",1031,13.55241,13.32659298,0.0775026354445312,132
"491",1032,13.57071,13.41540138,0.0765466276062177,132
"492",1036,13.54333,13.30883128,0.0782136412740718,132
"493",1037,13.57079,13.33461438,0.0742776090025218,132
"494",1038,13.55491,13.44290338,0.0749846147992661,132
"495",1039,13.56968,13.32888478,0.0750536153650022,132
"496",1040,13.58993,13.39133718,0.0755896197597051,132
"497",1041,13.53486,13.42686058,0.0754166183412655,132
"498",1042,13.57345,13.36211638,0.0760316233836952,132
"499",1043,13.57118,13.42857948,0.0768966304758931,132
"500",1044,13.60099,13.37815918,0.0747096125445212,132
"501",1045,13.57389,13.37873208,0.0760436234820841,132
"502",1046,13.57071,13.41540138,0.0771776327798325,132
"503",1048,12.41804,12.06780468,0.0695375701389172,133
"504",1050,12.50747,12.22594108,0.0700215741072684,133
"505",1051,12.41767,12.09874438,0.0692285676054038,133
"506",1052,12.4167,12.17953148,0.0681065584060442,133
"507",1053,12.5003,12.05348078,0.0688405644241636,133
"508",1054,12.55395,12.17953148,0.0682375594801228,133
"509",1055,12.46914,12.11593318,0.0670555497888188,133
"510",1056,12.43836,12.19328248,0.0680655580698823,133
"511",1057,12.39894,12.12853818,0.0693605686876814,133
"512",1058,12.45729,12.14629988,0.0672405513056473,133
"513",1059,12.51763,12.14228918,0.068625562661363,133
"514",1060,12.44208,12.16979118,0.0692535678103806,133
"515",1061,12.45655,12.16062388,0.0703175765341939,133
"516",1062,12.43126,12.16291568,0.0684865615216919,133
"517",1063,12.46289,12.15833198,0.067126550370953,133
